version,index,action,address,name,via,count,values,pcs
2.71,0x10,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.71,0x10,write,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0004 0x0039
2.71,0x10,write,0x0A0,RAM_0x0A0,direct,1,0x10,0x0DAE
2.71,0x10,write,0x0C8,RAM_0x0C8,direct,1,0x1F,0x0E67
2.71,0x10,write,0x0CA,RAM_0x0CA,direct,1,0x10,0x0DA8
2.71,0x10,write,0x0CB,RAM_0x0CB,direct,2,0x7A 0x7B,0x0DA9 0x0F08
2.71,0x10,write,0x0D4,RAM_0x0D4,direct,1,0x10,0x0F15
2.71,0x10,write,0x0D5,RAM_0x0D5,direct,1,0x1F,0x0F17
2.71,0x10,write,0x0D6,RAM_0x0D6,direct,2,0x10 0x1F,0x0777 0x077C
2.71,0x10,write,0x0D7,RAM_0x0D7,direct,4,0x01 0xF1,0x02AF 0x02B1
2.71,0x10,write,0x0D8,RAM_0x0D8,direct,8,0x00 0x01 0x0F 0x10 0x1F,0x0299 0x02B3 0x02B8
2.71,0x10,write,0x0D9,RAM_0x0D9,direct,4,0x30 0x31 0x66,0x02A0 0x02A4
2.71,0x11,read,0x003,STATUS,direct,68,0x04 0x18 0x1A 0x1B 0x38 0x3A 0x3B 0x3F,0x0005 0x0017 0x0018 0x0196 0x0298 0x029C 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0DAF 0x0DC1 0x0DD1 0x0DDA 0x0DEA 0x0DF6 0x0E02 0x0E0B 0x0E17 0x0E20 0x0E29 0x0E32 0x0E43 0x0E4D 0x0E56 0x0E62 0x0E64 0x0E66 0x0E6A 0x0E6C 0x0E6E 0x0E72 0x0E78 0x0E80 0x0E88 0x0E90 0x0E98 0x0EA0 0x0EA9 0x0EB3 0x0EBA 0x0EC1 0x0ECA 0x0ED3 0x0F02 0x0F06 0x0F19
2.71,0x11,read,0x004,FSR,direct,1,0xCE,0x000B
2.71,0x11,read,0x00A,PCLATH,direct,6,0x00 0x08,0x0008 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x11,read,0x00B,INTCON,direct,2,0x54,0x0019 0x001B
2.71,0x11,read,0x00C,PIR1,direct,9,0x59 0x5B,0x0021 0x0027 0x019A 0x02A7 0x0772 0x0780
2.71,0x11,read,0x020,RAM_0x020,direct,1,0x00,0x0035
2.71,0x11,read,0x021,RAM_0x021,direct,1,0x83,0x0037
2.71,0x11,read,0x022,RAM_0x022,direct,1,0xCE,0x0029
2.71,0x11,read,0x023,RAM_0x023,direct,1,0x00,0x002B
2.71,0x11,read,0x024,RAM_0x024,direct,1,0x77,0x002D
2.71,0x11,read,0x025,RAM_0x025,direct,1,0x24,0x002F
2.71,0x11,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.71,0x11,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.71,0x11,read,0x031,RAM_0x031,direct,1,0xCF,0x018B
2.71,0x11,read,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x11,read,0x03D,RAM_0x03D,direct,1,0x18,0x0E6D
2.71,0x11,read,0x03E,RAM_0x03E,direct,1,0x1F,0x0E65
2.71,0x11,read,0x04C,RAM_0x04C,direct,1,0x00,0x018F
2.71,0x11,read,0x051,RAM_0x051,direct,1,0x00,0x0DAB
2.71,0x11,read,0x077,RAM_0x077,direct,1,0x00,0x000D
2.71,0x11,read,0x078,RAM_0x078,direct,1,0x77,0x000F
2.71,0x11,read,0x079,RAM_0x079,direct,1,0x24,0x0011
2.71,0x11,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.71,0x11,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.71,0x11,read,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0039 0x003A
2.71,0x11,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.71,0x11,read,0x0A0,RAM_0x0A0,direct,35,0x11,0x0DA7 0x0DAE 0x0DB6 0x0DBF 0x0DCF 0x0DD8 0x0DE8 0x0DF4 0x0E00 0x0E09 0x0E15 0x0E1E 0x0E27 0x0E30 0x0E41 0x0E4B 0x0E54 0x0E60 0x0E68 0x0E70 0x0E76 0x0E7E 0x0E86 0x0E8E 0x0E96 0x0E9E 0x0EA7 0x0EB1 0x0EB8 0x0EBF 0x0EC8 0x0ED1 0x0F00 0x0F04 0x0F14
2.71,0x11,read,0x0C8,RAM_0x0C8,direct,1,0x18,0x0F16
2.71,0x11,read,0x0CB,RAM_0x0CB,direct,3,0x7A 0x7B,0x0DA9 0x0F08 0x0F09
2.71,0x11,read,0x0D4,RAM_0x0D4,direct,1,0x11,0x0776
2.71,0x11,read,0x0D5,RAM_0x0D5,direct,1,0x18,0x077B
2.71,0x11,read,0x0D6,RAM_0x0D6,direct,4,0x11 0x18,0x02AE 0x02B7
2.71,0x11,read,0x0D7,RAM_0x0D7,direct,4,0x01 0x11 0x81,0x02B1 0x02B2
2.71,0x11,read,0x0D8,RAM_0x0D8,direct,12,0x01 0x08 0x11 0x18,0x0299 0x029A 0x02A3
2.71,0x11,read,0x0D9,RAM_0x0D9,direct,4,0x31 0x38,0x02A5
2.71,0x11,write,0x003,STATUS,direct,32,0x00 0x04 0x18 0x1A 0x1B 0x1F 0x38 0x3A 0x3B,0x0006 0x0017 0x0018 0x0038 0x0298 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0E64 0x0E66 0x0E6C 0x0E6E 0x0F19
2.71,0x11,write,0x004,FSR,direct,3,0x8C 0xCE,0x001E 0x0024 0x002A
2.71,0x11,write,0x00A,PCLATH,direct,7,0x00,0x000A 0x0036 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x11,write,0x00C,PIR1,direct,1,0x59,0x019A
2.71,0x11,write,0x019,TXREG,direct,6,0x0A 0x31 0x38 0x54,0x02AB 0x0774 0x0782
2.71,0x11,write,0x020,RAM_0x020,direct,1,0x00,0x0009
2.71,0x11,write,0x021,RAM_0x021,direct,1,0x83,0x0007
2.71,0x11,write,0x022,RAM_0x022,direct,1,0xCE,0x000C
2.71,0x11,write,0x023,RAM_0x023,direct,1,0x00,0x000E
2.71,0x11,write,0x024,RAM_0x024,direct,1,0x77,0x0010
2.71,0x11,write,0x025,RAM_0x025,direct,1,0x24,0x0012
2.71,0x11,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.71,0x11,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.71,0x11,write,0x031,RAM_0x031,direct,1,0xD0,0x018B
2.71,0x11,write,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x11,write,0x077,RAM_0x077,direct,1,0x00,0x002C
2.71,0x11,write,0x078,RAM_0x078,direct,1,0x77,0x002E
2.71,0x11,write,0x079,RAM_0x079,direct,1,0x24,0x0030
2.71,0x11,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.71,0x11,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.71,0x11,write,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0004 0x0039
2.71,0x11,write,0x0A0,RAM_0x0A0,direct,1,0x11,0x0DAE
2.71,0x11,write,0x0C8,RAM_0x0C8,direct,2,0x18 0x1F,0x0E67 0x0E6F
2.71,0x11,write,0x0CA,RAM_0x0CA,direct,1,0x11,0x0DA8
2.71,0x11,write,0x0CB,RAM_0x0CB,direct,2,0x7A 0x7B,0x0DA9 0x0F08
2.71,0x11,write,0x0D4,RAM_0x0D4,direct,1,0x11,0x0F15
2.71,0x11,write,0x0D5,RAM_0x0D5,direct,1,0x18,0x0F17
2.71,0x11,write,0x0D6,RAM_0x0D6,direct,2,0x11 0x18,0x0777 0x077C
2.71,0x11,write,0x0D7,RAM_0x0D7,direct,4,0x01 0x11 0x81,0x02AF 0x02B1
2.71,0x11,write,0x0D8,RAM_0x0D8,direct,8,0x01 0x08 0x11 0x18,0x0299 0x02B3 0x02B8
2.71,0x11,write,0x0D9,RAM_0x0D9,direct,4,0x31 0x38,0x02A4
2.71,0x12,read,0x003,STATUS,direct,66,0x04 0x18 0x1A 0x1B 0x1C 0x38 0x3A 0x3B 0x3C 0x3F,0x0005 0x0017 0x0018 0x0196 0x0298 0x029C 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0DAF 0x0DC1 0x0DD1 0x0DDA 0x0DEA 0x0DF6 0x0E02 0x0E0B 0x0E17 0x0E20 0x0E29 0x0E32 0x0E43 0x0E4D 0x0E56 0x0E62 0x0E64 0x0E66 0x0E6A 0x0E72 0x0E78 0x0E80 0x0E88 0x0E90 0x0E98 0x0EA0 0x0EA9 0x0EB3 0x0EBA 0x0EC1 0x0ECA 0x0ED3 0x0F02 0x0F06 0x0F19
2.71,0x12,read,0x004,FSR,direct,1,0xCE,0x000B
2.71,0x12,read,0x00A,PCLATH,direct,6,0x00 0x08,0x0008 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x12,read,0x00B,INTCON,direct,2,0x54,0x0019 0x001B
2.71,0x12,read,0x00C,PIR1,direct,9,0x59 0x5B,0x0021 0x0027 0x019A 0x02A7 0x0772 0x0780
2.71,0x12,read,0x020,RAM_0x020,direct,1,0x00,0x0035
2.71,0x12,read,0x021,RAM_0x021,direct,1,0x81,0x0037
2.71,0x12,read,0x022,RAM_0x022,direct,1,0xCE,0x0029
2.71,0x12,read,0x023,RAM_0x023,direct,1,0x00,0x002B
2.71,0x12,read,0x024,RAM_0x024,direct,1,0x77,0x002D
2.71,0x12,read,0x025,RAM_0x025,direct,1,0x24,0x002F
2.71,0x12,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.71,0x12,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.71,0x12,read,0x031,RAM_0x031,direct,1,0xCF,0x018B
2.71,0x12,read,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x12,read,0x03E,RAM_0x03E,direct,1,0x1F,0x0E65
2.71,0x12,read,0x04C,RAM_0x04C,direct,1,0x00,0x018F
2.71,0x12,read,0x051,RAM_0x051,direct,1,0x00,0x0DAB
2.71,0x12,read,0x077,RAM_0x077,direct,1,0x00,0x000D
2.71,0x12,read,0x078,RAM_0x078,direct,1,0x77,0x000F
2.71,0x12,read,0x079,RAM_0x079,direct,1,0x24,0x0011
2.71,0x12,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.71,0x12,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.71,0x12,read,0x07E,RAM_0x07E,direct,1,0x0F,0x0E74
2.71,0x12,read,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0039 0x003A
2.71,0x12,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.71,0x12,read,0x0A0,RAM_0x0A0,direct,35,0x12,0x0DA7 0x0DAE 0x0DB6 0x0DBF 0x0DCF 0x0DD8 0x0DE8 0x0DF4 0x0E00 0x0E09 0x0E15 0x0E1E 0x0E27 0x0E30 0x0E41 0x0E4B 0x0E54 0x0E60 0x0E68 0x0E70 0x0E76 0x0E7E 0x0E86 0x0E8E 0x0E96 0x0E9E 0x0EA7 0x0EB1 0x0EB8 0x0EBF 0x0EC8 0x0ED1 0x0F00 0x0F04 0x0F14
2.71,0x12,read,0x0C8,RAM_0x0C8,direct,1,0x0F,0x0F16
2.71,0x12,read,0x0CB,RAM_0x0CB,direct,3,0x7A 0x7B,0x0DA9 0x0F08 0x0F09
2.71,0x12,read,0x0D4,RAM_0x0D4,direct,1,0x12,0x0776
2.71,0x12,read,0x0D5,RAM_0x0D5,direct,1,0x0F,0x077B
2.71,0x12,read,0x0D6,RAM_0x0D6,direct,4,0x0F 0x12,0x02AE 0x02B7
2.71,0x12,read,0x0D7,RAM_0x0D7,direct,4,0x00 0x01 0x21 0xF0,0x02B1 0x02B2
2.71,0x12,read,0x0D8,RAM_0x0D8,direct,12,0x00 0x01 0x02 0x0F 0x12,0x0299 0x029A 0x029F 0x02A3
2.71,0x12,read,0x0D9,RAM_0x0D9,direct,4,0x30 0x31 0x32 0x66,0x02A5
2.71,0x12,write,0x003,STATUS,direct,30,0x00 0x04 0x18 0x1A 0x1B 0x1C 0x38 0x3A 0x3B 0x3C,0x0006 0x0017 0x0018 0x0038 0x0298 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0E64 0x0E66 0x0F19
2.71,0x12,write,0x004,FSR,direct,3,0x8C 0xCE,0x001E 0x0024 0x002A
2.71,0x12,write,0x00A,PCLATH,direct,7,0x00,0x000A 0x0036 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x12,write,0x00C,PIR1,direct,1,0x59,0x019A
2.71,0x12,write,0x019,TXREG,direct,6,0x0A 0x30 0x31 0x32 0x54 0x66,0x02AB 0x0774 0x0782
2.71,0x12,write,0x020,RAM_0x020,direct,1,0x00,0x0009
2.71,0x12,write,0x021,RAM_0x021,direct,1,0x81,0x0007
2.71,0x12,write,0x022,RAM_0x022,direct,1,0xCE,0x000C
2.71,0x12,write,0x023,RAM_0x023,direct,1,0x00,0x000E
2.71,0x12,write,0x024,RAM_0x024,direct,1,0x77,0x0010
2.71,0x12,write,0x025,RAM_0x025,direct,1,0x24,0x0012
2.71,0x12,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.71,0x12,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.71,0x12,write,0x031,RAM_0x031,direct,1,0xD0,0x018B
2.71,0x12,write,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x12,write,0x077,RAM_0x077,direct,1,0x00,0x002C
2.71,0x12,write,0x078,RAM_0x078,direct,1,0x77,0x002E
2.71,0x12,write,0x079,RAM_0x079,direct,1,0x24,0x0030
2.71,0x12,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.71,0x12,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.71,0x12,write,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0004 0x0039
2.71,0x12,write,0x0A0,RAM_0x0A0,direct,1,0x12,0x0DAE
2.71,0x12,write,0x0C8,RAM_0x0C8,direct,2,0x0F 0x1F,0x0E67 0x0E75
2.71,0x12,write,0x0CA,RAM_0x0CA,direct,1,0x12,0x0DA8
2.71,0x12,write,0x0CB,RAM_0x0CB,direct,2,0x7A 0x7B,0x0DA9 0x0F08
2.71,0x12,write,0x0D4,RAM_0x0D4,direct,1,0x12,0x0F15
2.71,0x12,write,0x0D5,RAM_0x0D5,direct,1,0x0F,0x0F17
2.71,0x12,write,0x0D6,RAM_0x0D6,direct,2,0x0F 0x12,0x0777 0x077C
2.71,0x12,write,0x0D7,RAM_0x0D7,direct,4,0x00 0x01 0x21 0xF0,0x02AF 0x02B1
2.71,0x12,write,0x0D8,RAM_0x0D8,direct,8,0x00 0x01 0x02 0x0F 0x12,0x0299 0x02B3 0x02B8
2.71,0x12,write,0x0D9,RAM_0x0D9,direct,4,0x30 0x31 0x32 0x66,0x02A0 0x02A4
2.71,0x13,read,0x003,STATUS,direct,68,0x04 0x18 0x1A 0x1B 0x1C 0x1F 0x38 0x3A 0x3B 0x3C 0x3F,0x0005 0x0017 0x0018 0x0196 0x0298 0x029C 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0DAF 0x0DC1 0x0DD1 0x0DDA 0x0DEA 0x0DF6 0x0E02 0x0E0B 0x0E17 0x0E20 0x0E29 0x0E32 0x0E43 0x0E4D 0x0E56 0x0E62 0x0E64 0x0E66 0x0E6A 0x0E72 0x0E78 0x0E7A 0x0E7C 0x0E80 0x0E88 0x0E90 0x0E98 0x0EA0 0x0EA9 0x0EB3 0x0EBA 0x0EC1 0x0ECA 0x0ED3 0x0F02 0x0F06 0x0F19
2.71,0x13,read,0x004,FSR,direct,1,0xCE,0x000B
2.71,0x13,read,0x00A,PCLATH,direct,6,0x00 0x08,0x0008 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x13,read,0x00B,INTCON,direct,2,0x54,0x0019 0x001B
2.71,0x13,read,0x00C,PIR1,direct,9,0x59 0x5B,0x0021 0x0027 0x019A 0x02A7 0x0772 0x0780
2.71,0x13,read,0x020,RAM_0x020,direct,1,0x00,0x0035
2.71,0x13,read,0x021,RAM_0x021,direct,1,0x83,0x0037
2.71,0x13,read,0x022,RAM_0x022,direct,1,0xCE,0x0029
2.71,0x13,read,0x023,RAM_0x023,direct,1,0x00,0x002B
2.71,0x13,read,0x024,RAM_0x024,direct,1,0x77,0x002D
2.71,0x13,read,0x025,RAM_0x025,direct,1,0x24,0x002F
2.71,0x13,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.71,0x13,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.71,0x13,read,0x031,RAM_0x031,direct,1,0xCF,0x018B
2.71,0x13,read,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x13,read,0x03E,RAM_0x03E,direct,1,0x1F,0x0E65
2.71,0x13,read,0x04C,RAM_0x04C,direct,1,0x00,0x018F
2.71,0x13,read,0x04F,RAM_0x04F,direct,1,0x00,0x0E7B
2.71,0x13,read,0x051,RAM_0x051,direct,1,0x00,0x0DAB
2.71,0x13,read,0x077,RAM_0x077,direct,1,0x00,0x000D
2.71,0x13,read,0x078,RAM_0x078,direct,1,0x77,0x000F
2.71,0x13,read,0x079,RAM_0x079,direct,1,0x24,0x0011
2.71,0x13,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.71,0x13,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.71,0x13,read,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0039 0x003A
2.71,0x13,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.71,0x13,read,0x0A0,RAM_0x0A0,direct,35,0x13,0x0DA7 0x0DAE 0x0DB6 0x0DBF 0x0DCF 0x0DD8 0x0DE8 0x0DF4 0x0E00 0x0E09 0x0E15 0x0E1E 0x0E27 0x0E30 0x0E41 0x0E4B 0x0E54 0x0E60 0x0E68 0x0E70 0x0E76 0x0E7E 0x0E86 0x0E8E 0x0E96 0x0E9E 0x0EA7 0x0EB1 0x0EB8 0x0EBF 0x0EC8 0x0ED1 0x0F00 0x0F04 0x0F14
2.71,0x13,read,0x0C8,RAM_0x0C8,direct,1,0x00,0x0F16
2.71,0x13,read,0x0CB,RAM_0x0CB,direct,3,0x7A 0x7B,0x0DA9 0x0F08 0x0F09
2.71,0x13,read,0x0D4,RAM_0x0D4,direct,1,0x13,0x0776
2.71,0x13,read,0x0D5,RAM_0x0D5,direct,1,0x00,0x077B
2.71,0x13,read,0x0D6,RAM_0x0D6,direct,4,0x00 0x13,0x02AE 0x02B7
2.71,0x13,read,0x0D7,RAM_0x0D7,direct,4,0x00 0x01 0x31,0x02B1 0x02B2
2.71,0x13,read,0x0D8,RAM_0x0D8,direct,12,0x00 0x01 0x03 0x13,0x0299 0x029A 0x02A3
2.71,0x13,read,0x0D9,RAM_0x0D9,direct,4,0x30 0x31 0x33,0x02A5
2.71,0x13,write,0x003,STATUS,direct,32,0x00 0x04 0x18 0x1A 0x1B 0x1C 0x1F 0x38 0x3A 0x3B 0x3C 0x3F,0x0006 0x0017 0x0018 0x0038 0x0298 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0E64 0x0E66 0x0E7A 0x0E7C 0x0F19
2.71,0x13,write,0x004,FSR,direct,3,0x8C 0xCE,0x001E 0x0024 0x002A
2.71,0x13,write,0x00A,PCLATH,direct,7,0x00,0x000A 0x0036 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x13,write,0x00C,PIR1,direct,1,0x59,0x019A
2.71,0x13,write,0x019,TXREG,direct,6,0x0A 0x30 0x31 0x33 0x54,0x02AB 0x0774 0x0782
2.71,0x13,write,0x020,RAM_0x020,direct,1,0x00,0x0009
2.71,0x13,write,0x021,RAM_0x021,direct,1,0x83,0x0007
2.71,0x13,write,0x022,RAM_0x022,direct,1,0xCE,0x000C
2.71,0x13,write,0x023,RAM_0x023,direct,1,0x00,0x000E
2.71,0x13,write,0x024,RAM_0x024,direct,1,0x77,0x0010
2.71,0x13,write,0x025,RAM_0x025,direct,1,0x24,0x0012
2.71,0x13,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.71,0x13,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.71,0x13,write,0x031,RAM_0x031,direct,1,0xD0,0x018B
2.71,0x13,write,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x13,write,0x077,RAM_0x077,direct,1,0x00,0x002C
2.71,0x13,write,0x078,RAM_0x078,direct,1,0x77,0x002E
2.71,0x13,write,0x079,RAM_0x079,direct,1,0x24,0x0030
2.71,0x13,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.71,0x13,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.71,0x13,write,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0004 0x0039
2.71,0x13,write,0x0A0,RAM_0x0A0,direct,1,0x13,0x0DAE
2.71,0x13,write,0x0C8,RAM_0x0C8,direct,2,0x00 0x1F,0x0E67 0x0E7D
2.71,0x13,write,0x0CA,RAM_0x0CA,direct,1,0x13,0x0DA8
2.71,0x13,write,0x0CB,RAM_0x0CB,direct,2,0x7A 0x7B,0x0DA9 0x0F08
2.71,0x13,write,0x0D4,RAM_0x0D4,direct,1,0x13,0x0F15
2.71,0x13,write,0x0D5,RAM_0x0D5,direct,1,0x00,0x0F17
2.71,0x13,write,0x0D6,RAM_0x0D6,direct,2,0x00 0x13,0x0777 0x077C
2.71,0x13,write,0x0D7,RAM_0x0D7,direct,4,0x00 0x01 0x31,0x02AF 0x02B1
2.71,0x13,write,0x0D8,RAM_0x0D8,direct,8,0x00 0x01 0x03 0x13,0x0299 0x02B3 0x02B8
2.71,0x13,write,0x0D9,RAM_0x0D9,direct,4,0x30 0x31 0x33,0x02A4
2.71,0x14,read,0x003,STATUS,direct,68,0x04 0x18 0x1A 0x1B 0x1C 0x1F 0x38 0x3A 0x3B 0x3C 0x3F,0x0005 0x0017 0x0018 0x0196 0x0298 0x029C 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0DAF 0x0DC1 0x0DD1 0x0DDA 0x0DEA 0x0DF6 0x0E02 0x0E0B 0x0E17 0x0E20 0x0E29 0x0E32 0x0E43 0x0E4D 0x0E56 0x0E62 0x0E64 0x0E66 0x0E6A 0x0E72 0x0E78 0x0E80 0x0E82 0x0E84 0x0E88 0x0E90 0x0E98 0x0EA0 0x0EA9 0x0EB3 0x0EBA 0x0EC1 0x0ECA 0x0ED3 0x0F02 0x0F06 0x0F19
2.71,0x14,read,0x004,FSR,direct,1,0xCE,0x000B
2.71,0x14,read,0x00A,PCLATH,direct,6,0x00 0x08,0x0008 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x14,read,0x00B,INTCON,direct,2,0x54,0x0019 0x001B
2.71,0x14,read,0x00C,PIR1,direct,9,0x59 0x5B,0x0021 0x0027 0x019A 0x02A7 0x0772 0x0780
2.71,0x14,read,0x020,RAM_0x020,direct,1,0x00,0x0035
2.71,0x14,read,0x021,RAM_0x021,direct,1,0x83,0x0037
2.71,0x14,read,0x022,RAM_0x022,direct,1,0xCE,0x0029
2.71,0x14,read,0x023,RAM_0x023,direct,1,0x00,0x002B
2.71,0x14,read,0x024,RAM_0x024,direct,1,0x77,0x002D
2.71,0x14,read,0x025,RAM_0x025,direct,1,0x24,0x002F
2.71,0x14,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.71,0x14,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.71,0x14,read,0x031,RAM_0x031,direct,1,0xCF,0x018B
2.71,0x14,read,0x038,RAM_0x038,direct,1,0x00,0x0195
2.71,0x14,read,0x03E,RAM_0x03E,direct,1,0x1F,0x0E65
2.71,0x14,read,0x04C,RAM_0x04C,direct,1,0x00,0x018F
2.71,0x14,read,0x051,RAM_0x051,direct,1,0x00,0x0DAB
2.71,0x14,read,0x05D,RAM_0x05D,direct,1,0x00,0x0E83
2.71,0x14,read,0x077,RAM_0x077,direct,1,0x00,0x000D
2.71,0x14,read,0x078,RAM_0x078,direct,1,0x77,0x000F
2.71,0x14,read,0x079,RAM_0x079,direct,1,0x24,0x0011
2.71,0x14,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.71,0x14,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.71,0x14,read,0x07F,RAM_0x07F,direct,2,0x13 0x31,0x0039 0x003A
2.71,0x14,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.71,0x14,read,0x0A0,RAM_0x0A0,direct,35,0x14,0x0DA7 0x0DAE 0x0DB6 0x0DBF 0x0DCF 0x0DD8 0x0DE8 0x0DF4 0x0E00 0x0E09 0x0E15 0x0E1E 0x0E27 0x0E30 0x0E41 0x0E4B 0x0E54 0x0E60 0x0E68 0x0E70 0x0E76 0x0E7E 0x0E86 0x0E8E 0x0E96 0x0E9E 0x0EA7 0x0EB1 0x0EB8 0x0EBF 0x0EC8 0x0ED1 0x0F00 0x0F04 0x0F14
2.71,0x14,read,0x0C8,RAM_0x0C8,direct,1,0x00,0x0F16
2.71,0x14,read,0x0CB,RAM_0x0CB,direct,3,0x7A 0x7B,0x0DA9 0x0F08 0x0F09
2.71,0x14,read,0x0D4,RAM_0x0D4,direct,1,0x14,0x0776
2.71,0x14,read,0x0D5,RAM_0x0D5,direct,1,0x00,0x077B
2.71,0x14,read,0x0D6,RAM_0x0D6,direct,4,0x00 0x14,0x02AE 0x02B7
2.71,0x14,read,0x0D7,RAM_0x0D7,direct,4,0x00 0x01 0x41,0x02B1 0x02B2
2.71,0x14,read,0x0D8,RAM_0x0D8,direct,12,0x00 0x01 0x04 0x14,0x0299 0x029A 0x02A3
2.71,0x14,read,0x0D9,RAM_0x0D9,direct,4,0x30 0x31 0x34,0x02A5
2.71,0x14,write,0x003,STATUS,direct,32,0x00 0x04 0x18 0x1A 0x1B 0x1C 0x1F 0x38 0x3A 0x3B 0x3C 0x3F,0x0006 0x0017 0x0018 0x0038 0x0298 0x02A6 0x02AD 0x02B4 0x02B6 0x02B9 0x0775 0x0778 0x077A 0x077D 0x0DA6 0x0DAA 0x0DAD 0x0E64 0x0E66 0x0E82 0x0E84 0x0F19
2.71,0x14,write,0x004,FSR,direct,3,0x8C 0xCE,0x001E 0x0024 0x002A
2.71,0x14,write,0x00A,PCLATH,direct,7,0x00,0x000A 0x0036 0x0042 0x0043 0x019B 0x019C 0x0F18
2.71,0x14,write,0x00C,PIR1,direct,1,0x59,0x019A
2.71,0x14,write,0x019,TXREG,direct,6,0x0A 0x30 0x31 0x34 0x54,0x02AB 0x0774 0x0782
2.71,0x14,write,0x020,RAM_0x020,direct,1,0x00,0x0009
2.71,0x14,write,0x021,RAM_0x021,direct,1,0x83,0x0007
2.71,0x14,write,0x022,RAM_0x022,direct,1,0xCE,0x000C
2.71,0x14,write,0x023,RAM_0x023,direct,1,0x00,0x000E
2.71,0x14,write,0x024,RAM_0x024,direct,1,0x77,0x0010
2.71,0x14,write,0x025,RAM_0x025,direct,1,0x24,0x0012
