comparison,source_old,source_new,name,occurrence,status,old_va,new_va,old_size,new_size,old_normalized_sha256,new_normalized_sha256
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::CollectResponse(unsigned char*),0,same_normalized,0x00409640,0x00409640,80,80,b448c1fa9746c13eec89b3bd5c99649171c384cbd6da282ed5cf6f89b39664e3,b448c1fa9746c13eec89b3bd5c99649171c384cbd6da282ed5cf6f89b39664e3
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::GetEEPROMContents(HWND__*, char)",0,same_normalized,0x004096F0,0x004096F0,1472,1472,a767806fd3aaa577ac8d40d1f32df0500d5beb81ed570fa94da4366f7c902583,a767806fd3aaa577ac8d40d1f32df0500d5beb81ed570fa94da4366f7c902583
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::bixby110io(),0,same_normalized,0x00408730,0x00408730,48,48,6acc95737244cf4a919c9f2b7b7691148a78113c956aca66191ef7ba299d4c0f,6acc95737244cf4a919c9f2b7b7691148a78113c956aca66191ef7ba299d4c0f
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::bixby110io(),1,same_normalized,0x00408760,0x00408760,48,48,6acc95737244cf4a919c9f2b7b7691148a78113c956aca66191ef7ba299d4c0f,6acc95737244cf4a919c9f2b7b7691148a78113c956aca66191ef7ba299d4c0f
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::flush_buffer(),0,same_normalized,0x004089C0,0x004089C0,32,32,629500ec78a2ed5d781d0a52109064d72431985190215ce7e90bfaee7306ccee,629500ec78a2ed5d781d0a52109064d72431985190215ce7e90bfaee7306ccee
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::freers232port(),0,same_normalized,0x00408940,0x00408940,32,32,6724ecdd66cc74f8b68633cd5ae2601162cab324ca420cca4bc8705ea5062a2f,6724ecdd66cc74f8b68633cd5ae2601162cab324ca420cca4bc8705ea5062a2f
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::getCMDbuf(unsigned char),0,same_normalized,0x004095E0,0x004095E0,32,32,26e8a66b692486ffd9d93c322b7c2407e4dc7c8afeb8f96d1008d9f88b515fec,26e8a66b692486ffd9d93c322b7c2407e4dc7c8afeb8f96d1008d9f88b515fec
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::getCmdData(unsigned char, char*)",0,same_normalized,0x00409E60,0x00409E60,272,272,3590a9ff8727aab96ada42da1f811ae809df006660364f28850716f83849e0ea,3590a9ff8727aab96ada42da1f811ae809df006660364f28850716f83849e0ea
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::getTelBuf(unsigned char),0,same_normalized,0x00409620,0x00409620,32,32,e15b8ae36b7c50b07d7e08a73f4a76a7b8085867d6e2e8cf79682131124f47cc,e15b8ae36b7c50b07d7e08a73f4a76a7b8085867d6e2e8cf79682131124f47cc
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::getUnit0Data(unsigned char, char*)",0,same_normalized,0x00409CB0,0x00409CB0,432,432,b41b5de58aeb829a93cfd52d6cebc6c4d15199b3745a7270dca35ea4fc21af1f,b41b5de58aeb829a93cfd52d6cebc6c4d15199b3745a7270dca35ea4fc21af1f
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::getrs232port(unsigned char, unsigned char)",0,same_normalized,0x004087B0,0x004087B0,400,400,91b270d577e2034b7bd130be286e8fe3142bca965a69fa18b1cbf170d676274a,91b270d577e2034b7bd130be286e8fe3142bca965a69fa18b1cbf170d676274a
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::getrs232portstatus(),0,same_normalized,0x00408960,0x00408960,32,32,6091cd814b90ad8d17faf872abc44d3c88cada67ff75b6bf9031cf6f74913974,6091cd814b90ad8d17faf872abc44d3c88cada67ff75b6bf9031cf6f74913974
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::read_char(),0,same_normalized,0x00409FB0,0x00409FB0,48,48,be77f7a2784f8bad2bfb0443fde907b17caf180bbcf33c8a8ae85046fc85901b,be77f7a2784f8bad2bfb0443fde907b17caf180bbcf33c8a8ae85046fc85901b
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::readreg(unsigned char, unsigned char)",0,same_normalized,0x00409570,0x00409570,112,112,a0990113fcc804663d513701891879f4bece2fffe7c5da3d8d72bd555472f59f,a0990113fcc804663d513701891879f4bece2fffe7c5da3d8d72bd555472f59f
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::regio(unsigned char, unsigned char, unsigned char, unsigned char)",0,same_normalized,0x004093F0,0x004093F0,320,320,ff4f2fc77295ce3059aa47359ceea4cd6f0f8bfea1f78c942900b76eed9fc13c,ff4f2fc77295ce3059aa47359ceea4cd6f0f8bfea1f78c942900b76eed9fc13c
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::scanio(unsigned char*),0,changed,0x004089E0,0x004089E0,2576,2576,c7de688c984439e589afa8b6be6cdbc09ced6270b0f154f93ad95869b1f0cc07,7110678111af92125bf66174e1485aaaf8ef1aeb26b3e75403322b043aae4ab7
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::sendcommand(char*),0,same_normalized,0x00408980,0x00408980,64,64,03cc99747e7cc41bdeb8d73b336ee7e78ea4388d8bc145a5cf0e80b386e228b1,03cc99747e7cc41bdeb8d73b336ee7e78ea4388d8bc145a5cf0e80b386e228b1
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::setCMDbuf(unsigned char, unsigned char)",0,same_normalized,0x00409600,0x00409600,32,32,4099cb6a5aa4bc2e6b705b53a86e1990846b63b60aa5184f66a223b2915b8ebe,4099cb6a5aa4bc2e6b705b53a86e1990846b63b60aa5184f66a223b2915b8ebe
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::status_read_char(unsigned char*),0,same_normalized,0x00409FE0,0x00409FE0,48,48,dfd0d2c95ce801424fb5b4e2381aea4ba5deb46ca347a77b28b7b261b0cd508c,dfd0d2c95ce801424fb5b4e2381aea4ba5deb46ca347a77b28b7b261b0cd508c
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::write_char(char),0,same_normalized,0x00409F70,0x00409F70,64,64,e2871aa65be4d5a0234f143123cd4bd3a7b3a6cae86497512b1d1a63c465e08a,e2871aa65be4d5a0234f143123cd4bd3a7b3a6cae86497512b1d1a63c465e08a
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0,same_normalized,0x00409530,0x00409530,64,64,19fe0bc46a3efba625ed65cb67e2899200c5e7afe56863cff05c548c951c63a5,19fe0bc46a3efba625ed65cb67e2899200c5e7afe56863cff05c548c951c63a5
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::~bixby110io(),0,same_normalized,0x00408790,0x00408790,16,16,1958fcd7cbfcc214f3ced41de9f36b355dbc5bd71b16a50b007d398d5a987f0e,1958fcd7cbfcc214f3ced41de9f36b355dbc5bd71b16a50b007d398d5a987f0e
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,bixby110io::~bixby110io(),1,same_normalized,0x004087A0,0x004087A0,16,16,1958fcd7cbfcc214f3ced41de9f36b355dbc5bd71b16a50b007d398d5a987f0e,1958fcd7cbfcc214f3ced41de9f36b355dbc5bd71b16a50b007d398d5a987f0e
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,global constructors keyed to Bixby110TelemetryData,0,same_normalized,0x0040A300,0x0040A300,32,32,fb6380c3769fe354f2d3a491b33dae6014618747c2e1206e75e5e3ebffd0db08,fb6380c3769fe354f2d3a491b33dae6014618747c2e1206e75e5e3ebffd0db08
5.5.00_to_5.5.01,main.cpp,main.cpp,global constructors keyed to szClassName,0,changed,0x0042A400,0x0042A7C0,1680,1792,3676ae140f6cd478c7d70dba604427929dad6ed29c6a8d261f60c14b4c3186c7,a769080dec924b08e73c9102d53aa9c3c92052de5dcde4c99e041439c555b133
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,global destructors keyed to Bixby110TelemetryData,0,same_normalized,0x0040A320,0x0040A320,16,16,6f5b5a16f6da5c61d28a0531ffdbf0eaac9ec8624913b7ecfde657edddd98e2e,6f5b5a16f6da5c61d28a0531ffdbf0eaac9ec8624913b7ecfde657edddd98e2e
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,hexnibtoval(char),0,same_normalized,0x00407DD0,0x00407DD0,64,64,6c568b247840d9a1e8b3b80cf7fcd775dcd92124ece6cab81b1855aba5c740f9,6c568b247840d9a1e8b3b80cf7fcd775dcd92124ece6cab81b1855aba5c740f9
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"hextoval(char, char)",0,same_normalized,0x00407E10,0x00407E10,112,112,6dbac5a70de5bec6bdba7fde2d87d5a007f58a9666e7e509b2a66a7364be8b66,6dbac5a70de5bec6bdba7fde2d87d5a007f58a9666e7e509b2a66a7364be8b66
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,highhexnib(unsigned char),0,same_normalized,0x00407E80,0x00407E80,32,32,fa7c8a41e85d0cf26daf92965531b26da0260031047522eff774c5b00b198497,fa7c8a41e85d0cf26daf92965531b26da0260031047522eff774c5b00b198497
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,lowhexnib(unsigned char),0,same_normalized,0x00407EA0,0x00407EA0,32,32,0279473eacb523f67742930696c3652d1d04020318256594c43bce8d532c1dc9,0279473eacb523f67742930696c3652d1d04020318256594c43bce8d532c1dc9
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"strchrsearch(char*, char*)",0,same_normalized,0x00407FD0,0x00407FD0,112,112,52bd715c80e1d8ff7e3b6ec880cf5be83b5f99e425efd8c7aeb7cf3fb0d603b3,52bd715c80e1d8ff7e3b6ec880cf5be83b5f99e425efd8c7aeb7cf3fb0d603b3
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"strsearch(char*, char*)",0,same_normalized,0x00407EC0,0x00407EC0,128,128,59ff38accedb2c3fdd460938604d059a5595589bfdffd088915ed7a9a861c13a,59ff38accedb2c3fdd460938604d059a5595589bfdffd088915ed7a9a861c13a
5.5.00_to_5.5.01,Bixby110DataElements.cpp,Bixby110DataElements.cpp,"strsearchtail(char*, char*)",0,same_normalized,0x00407F40,0x00407F40,144,144,7587cd960560d65d9aa79cb416d18b1296c355e70859ac1f593bda3d83356fe6,7587cd960560d65d9aa79cb416d18b1296c355e70859ac1f593bda3d83356fe6
